date,temp,rel_hum,sw_in,wind_speed,precip
2022-12-04 09:30:00,268.50232,93.70164,0.0,0.9240832,0.0
2022-12-04 10:00:00,268.67175,93.22904,0.0,1.0230124,0.0
2022-12-04 10:30:00,268.77573,93.45728,0.0,0.7811846,0.0
2022-12-04 11:00:00,268.04822,93.868965,0.0,0.904115,0.0
2022-12-04 11:30:00,267.255,96.029366,0.0,1.160736,0.0
2022-12-04 12:00:00,267.34702,95.17536,0.0,1.3084141,0.0
2022-12-04 12:30:00,266.8828,94.83576,0.0,1.6665927,0.0
2022-12-04 13:00:00,267.4796,95.122955,0.0,1.1436514,0.0
2022-12-04 13:30:00,266.84607,94.39646,0.0,1.9916254,0.0
2022-12-04 14:00:00,265.5218,93.66671,0.0,1.9517828,0.0
2022-12-04 14:30:00,265.9689,93.83158,0.0,1.7408377,0.0
2022-12-04 15:00:00,266.4181,94.12919,0.0,1.9366207,0.0
2022-12-04 15:30:00,266.5428,94.14385,254.93091,2.1469,0.0
2022-12-04 16:00:00,267.82404,94.7685,303.19095,0.8559742,0.0
2022-12-04 16:30:00,268.33035,91.73309,409.87427,0.9155016,0.0
2022-12-04 17:00:00,269.2005,86.22271,129.80191,1.1279774,0.0
2022-12-04 17:30:00,269.56305,84.95365,143.99709,0.73134345,0.0
2022-12-04 18:00:00,270.38937,83.16116,144.95335,0.91242266,0.0
2022-12-04 18:30:00,271.1972,80.30283,158.8891,0.85105985,0.0
2022-12-04 19:00:00,271.78677,78.16657,302.18127,1.2509588,0.0
2022-12-04 19:30:00,272.13586,76.76415,0.0,0.9044275,0.0
2022-12-04 20:00:00,272.6362,76.02612,0.0,1.1314108,0.0
2022-12-04 20:30:00,272.6103,75.47813,0.0,1.8956913,0.0
2022-12-04 21:00:00,272.63574,74.89387,0.0,1.6116532,0.0
2022-12-04 21:30:00,272.60303,74.578575,149.1472,1.1791183,0.0
2022-12-04 22:00:00,272.74304,74.589226,142.38826,1.7074238,0.0
2022-12-04 22:30:00,271.58896,78.7718,64.30909,1.8477703,0.0
2022-12-04 23:00:00,271.59717,79.158,25.712133,1.8778943,0.0
2022-12-04 23:30:00,271.4406,79.40981,-2.0689619,1.7547103,0.0
2022-12-05 00:00:00,271.24728,80.16508,-7.014534,1.3775306,0.0
2022-12-05 00:30:00,271.39246,80.2521,-6.834495,1.5736874,0.0
2022-12-05 01:00:00,271.49707,80.79182,-6.211571,1.6337808,0.0
2022-12-05 01:30:00,271.8304,81.00153,-5.752537,1.4436101,0.0
2022-12-05 02:00:00,272.3015,80.1829,-5.7410045,1.4150144,0.0
2022-12-05 02:30:00,271.90714,82.83378,-4.9927273,2.8658304,0.0
2022-12-05 03:00:00,271.14407,85.4105,-4.6734233,2.7984135,0.0
2022-12-05 03:30:00,270.48737,88.180725,-5.1542535,2.5083406,0.0
2022-12-05 04:00:00,271.43173,83.7069,-4.7925816,2.6624424,0.0
2022-12-05 04:30:00,272.06018,76.508026,-4.31,3.2082446,0.0
2022-12-05 05:00:00,272.5991,73.67029,-4.4981256,3.3350666,0.0
2022-12-05 05:30:00,270.72702,85.808754,-4.744046,3.4681826,0.0
2022-12-05 06:00:00,270.78696,88.46174,-5.0566273,1.5303823,0.0
2022-12-05 06:30:00,271.1724,87.11721,-4.935146,2.1594956,0.0
2022-12-05 07:00:00,270.73578,89.47193,-5.1450677,2.2585747,0.145
2022-12-05 07:30:00,270.33374,93.72403,-4.647879,1.4962549,0.0
2022-12-05 08:00:00,271.11905,92.231575,-3.9363637,2.1174695,0.25
2022-12-05 08:30:00,270.73236,94.161415,-4.723053,2.062684,0.32
2022-12-05 09:00:00,270.91003,95.37055,-4.005881,1.4889792,0.26
2022-12-05 09:30:00,271.17416,95.499,-3.4655051,1.6353127,0.0
2022-12-05 10:00:00,271.14114,94.21526,0.0,1.6717501,0.0
2022-12-05 10:30:00,270.47592,96.45801,0.0,2.7250404,0.0
2022-12-05 11:00:00,271.47217,90.2922,-2.7372727,4.387378,0.0
2022-12-05 11:30:00,270.47604,95.72861,0.0,2.5235198,0.155
2022-12-05 12:00:00,270.771,94.65362,-3.9509091,4.1031427,0.205
2022-12-05 12:30:00,270.99802,94.285545,-2.9006062,3.5174482,0.0
2022-12-05 13:00:00,272.81796,78.795074,-2.1861784,3.0025403,0.0
2022-12-05 13:30:00,272.3642,81.51813,-3.7503197,2.3749743,0.215
2022-12-05 14:00:00,272.8577,77.58384,0.18497193,2.4392507,0.4
2022-12-05 14:30:00,272.45587,82.83015,10.744731,2.0727737,0.385
2022-12-05 15:00:00,272.0146,87.64289,44.976673,2.0999997,0.0
2022-12-05 15:30:00,272.51434,78.40616,105.65453,3.1677892,0.0
2022-12-05 16:00:00,271.63858,88.229256,108.05918,4.228369,0.0
2022-12-05 16:30:00,272.62445,76.6404,135.37454,2.4569917,0.0
2022-12-05 17:00:00,272.8433,73.37779,173.63774,2.4014559,0.0
2022-12-05 17:30:00,272.3844,78.4394,143.67361,2.5863454,0.0
2022-12-05 18:00:00,272.44394,74.89294,132.75883,2.2435977,0.165
2022-12-05 18:30:00,272.28745,77.77157,168.95576,2.2092195,0.0
2022-12-05 19:00:00,272.60403,75.73199,307.5712,2.4616487,0.0
2022-12-05 19:30:00,273.01828,69.255264,264.1777,2.4340856,0.0
2022-12-05 20:00:00,273.44592,59.55272,302.86563,3.852155,0.0
2022-12-05 20:30:00,273.43658,57.499165,233.04054,5.0611563,0.0
2022-12-05 21:00:00,273.36188,57.97226,157.10553,3.563036,0.0
2022-12-05 21:30:00,273.32806,59.021774,116.293755,2.493591,0.0
2022-12-05 22:00:00,273.32178,59.994778,75.07191,2.9752934,0.0
2022-12-05 22:30:00,273.273,59.47038,57.77394,2.8980262,0.0
2022-12-05 23:00:00,273.53043,55.40822,17.73329,2.3278518,0.0
2022-12-05 23:30:00,273.39822,55.723515,-2.1572726,2.6428406,0.0
2022-12-06 00:00:00,273.30078,54.74265,-5.2493606,2.4791908,0.0
2022-12-06 00:30:00,273.38086,54.23881,-5.1494164,2.2966347,0.0
2022-12-06 01:00:00,272.80518,58.18404,-5.941538,1.465181,0.0
2022-12-06 01:30:00,272.13022,64.56387,-6.6568465,1.7178417,0.0
2022-12-06 02:00:00,272.88852,55.85316,-5.123934,3.2868779,0.0
2022-12-06 02:30:00,272.56436,57.568314,-4.949489,3.6870286,0.0
2022-12-06 03:00:00,272.5786,54.16981,-5.000892,3.072232,0.0
2022-12-06 03:30:00,272.58798,53.022625,-4.2600956,3.6628294,0.0
2022-12-06 04:00:00,272.38013,55.461044,-4.152722,3.6955636,0.0
2022-12-06 04:30:00,272.31906,56.381283,-4.1027274,3.5993378,0.0
2022-12-06 05:00:00,272.456,54.39139,-3.4945061,3.899766,0.0
2022-12-06 05:30:00,272.53864,51.488342,-3.9541638,3.5111063,0.0
2022-12-06 06:00:00,272.10507,57.073063,-4.524927,2.5586193,0.0
2022-12-06 06:30:00,271.56323,64.56098,-4.3364983,2.808668,0.0
2022-12-06 07:00:00,271.37744,66.85584,-3.7951908,3.1313045,0.22
2022-12-06 07:30:00,270.81152,74.6058,-3.6669416,2.5526497,0.0
2022-12-06 08:00:00,271.12433,68.59608,-3.3585691,3.4174938,0.0
2022-12-06 08:30:00,271.21463,64.83674,-3.5569475,2.924631,0.0
2022-12-06 09:00:00,271.30984,61.82384,-3.2143097,4.210849,0.0
2022-12-06 09:30:00,271.38354,59.505325,-2.7201235,5.972631,0.0
2022-12-06 10:00:00,271.3864,60.76828,-3.1937206,3.2553616,0.0
2022-12-06 10:30:00,269.9736,78.55645,-4.902121,2.987484,0.125
2022-12-06 11:00:00,269.142,90.4894,-5.2052975,2.067989,0.165
2022-12-06 11:30:00,269.07718,92.15264,-4.654843,1.7925301,0.65
2022-12-06 12:00:00,269.00638,94.012276,-5.831285,1.7566754,0.245
2022-12-06 12:30:00,269.00845,94.069145,-5.039804,1.6681277,0.21
2022-12-06 13:00:00,269.12375,93.396736,-4.9434123,2.8151753,0.325
2022-12-06 13:30:00,269.1117,93.11411,-5.4936814,3.3576782,0.615
2022-12-06 14:00:00,268.91617,95.48303,-3.4739,2.8826811,0.645
2022-12-06 14:30:00,269.0243,95.512535,5.219708,2.2796252,0.435
2022-12-06 15:00:00,268.49487,91.4802,33.375546,4.8522363,0.47
2022-12-06 15:30:00,268.4093,91.109474,45.68518,3.7808125,0.505
2022-12-06 16:00:00,268.1324,91.57789,71.4016,3.9940338,0.28
2022-12-06 16:30:00,268.10403,91.52328,94.45605,3.28909,0.255
2022-12-06 17:00:00,268.15857,90.376854,118.0604,3.5638256,0.18
2022-12-06 17:30:00,268.2246,88.90326,143.0208,3.524215,0.0
2022-12-06 18:00:00,268.61243,85.42572,205.17949,2.1562755,0.0
2022-12-06 18:30:00,268.74435,87.76792,283.6056,1.4168876,0.0
2022-12-06 19:00:00,269.3435,84.25385,289.4567,1.889506,0.0
2022-12-06 19:30:00,269.77563,77.619576,257.88297,2.9391487,0.28
2022-12-06 20:00:00,269.5286,77.81797,279.80222,3.9493988,0.0
2022-12-06 20:30:00,270.3053,65.976036,246.0575,2.6183681,0.0
2022-12-06 21:00:00,270.363,64.389854,198.09503,3.8913887,0.0
2022-12-06 21:30:00,269.9685,67.138695,133.97841,4.7129,0.0
2022-12-06 22:00:00,270.05804,63.29887,115.45425,3.7367802,0.0
2022-12-06 22:30:00,269.79898,66.550255,42.184933,3.1655893,0.0
2022-12-06 23:00:00,268.7397,79.77288,13.547334,2.2795289,0.0
2022-12-06 23:30:00,268.63107,80.814026,-1.8086644,1.9297925,0.0
2022-12-07 00:00:00,268.5646,79.340996,-4.774585,1.9255999,0.0
2022-12-07 00:30:00,268.3055,82.5384,-4.617301,2.12613,0.12
2022-12-07 01:00:00,268.05457,84.856636,-5.3906,0.9579306,0.155
2022-12-07 01:30:00,267.66113,90.04777,-6.793356,0.87597245,0.0
2022-12-07 02:00:00,267.4252,92.507286,-8.849557,0.80930406,0.0
2022-12-07 02:30:00,267.38034,93.33709,-8.613956,2.3040915,0.195
2022-12-07 03:00:00,267.47147,93.187904,-6.188923,2.1785967,0.12
2022-12-07 03:30:00,267.32327,93.96526,-6.6647925,1.0442643,0.0
2022-12-07 04:00:00,267.22043,94.4335,-8.208486,0.88273746,0.0
2022-12-07 04:30:00,267.18954,94.32603,-8.10803,0.6622599,0.0
2022-12-07 05:00:00,267.19876,94.04214,-8.520668,0.626324,0.0
2022-12-07 05:30:00,267.0785,94.05045,-8.391038,0.71088105,0.16
2022-12-07 06:00:00,267.04114,94.15134,-8.053037,0.68129724,0.0
2022-12-07 06:30:00,267.0862,93.9181,-7.3848934,0.9575431,0.0
2022-12-07 07:00:00,266.95624,93.68415,-7.153177,0.6650209,0.0
2022-12-07 07:30:00,266.8796,94.21397,-7.632054,0.53271395,0.105
2022-12-07 08:00:00,266.89676,93.9566,-7.627565,0.5117406,0.105
2022-12-07 08:30:00,267.03116,93.299644,-7.133698,0.648243,0.0
2022-12-07 09:00:00,266.8203,93.61963,-6.2419133,0.978339,0.04
2022-12-07 09:30:00,266.9094,93.22579,-5.669697,0.7279138,0.0
2022-12-07 10:00:00,266.91718,92.60111,-5.384848,1.4299628,0.0
2022-12-07 10:30:00,266.90463,92.15753,-4.978356,0.8954832,0.0
2022-12-07 11:00:00,266.92618,92.18542,-5.051089,0.96068144,0.0
2022-12-07 11:30:00,266.80783,92.84211,-4.5265207,1.0236558,0.0
2022-12-07 12:00:00,266.76212,93.04427,-4.527267,0.86029726,0.0
2022-12-07 12:30:00,266.65726,93.862236,-4.574804,0.7908039,0.0
2022-12-07 13:00:00,266.59995,94.069214,-4.496521,0.7444014,0.0
2022-12-07 13:30:00,266.66776,94.43027,-4.2725925,1.0803975,0.0
2022-12-07 14:00:00,266.68185,93.35111,-2.7375505,1.219151,0.0
2022-12-07 14:30:00,266.57336,93.85662,0.0,1.1436386,0.0
2022-12-07 15:00:00,266.9346,92.75256,0.0,0.605565,0.0
2022-12-07 15:30:00,267.19598,91.72958,0.0,1.2665511,0.0
2022-12-07 16:00:00,268.00607,87.531136,0.0,1.1104908,0.0
2022-12-07 16:30:00,268.4892,83.75684,0.0,0.8060991,0.0
2022-12-07 17:00:00,268.85266,84.30873,0.0,1.2851864,0.0
2022-12-07 17:30:00,268.49982,86.84634,0.0,1.1988572,0.0
2022-12-07 18:00:00,269.38437,82.81424,0.0,1.4600582,0.0
2022-12-07 18:30:00,269.9994,82.95486,0.0,1.9906015,0.0
2022-12-07 19:00:00,270.76855,76.15305,0.0,1.6606461,0.0
2022-12-07 19:30:00,271.17358,72.02042,347.75513,1.7068464,0.0
2022-12-07 20:00:00,271.82278,68.72482,665.9495,1.1385316,0.0
2022-12-07 20:30:00,272.84622,65.92109,0.0,1.7709697,0.0
2022-12-07 21:00:00,272.01285,69.81687,0.0,1.1195992,0.0
2022-12-07 21:30:00,271.99948,70.069305,117.70546,1.7884803,0.0
2022-12-07 22:00:00,271.77,76.09758,98.41,1.4143273,0.0
2022-12-07 22:30:00,271.6147,81.57836,49.551876,1.2895447,0.0
2022-12-07 23:00:00,270.7815,89.89447,23.145853,2.320171,0.0
2022-12-07 23:30:00,270.7707,89.016754,1.2589618,1.2601162,0.0
2022-12-08 00:00:00,270.50775,90.07135,-7.2695346,0.7395063,0.0
2022-12-08 00:30:00,270.39075,90.759674,-8.045887,0.88135123,0.0
2022-12-08 01:00:00,270.43134,90.79886,-8.333872,0.6064522,0.0
2022-12-08 01:30:00,270.11575,90.94102,0.0,1.133935,0.0
2022-12-08 02:00:00,270.41113,88.75214,-5.766364,1.5648409,0.0
2022-12-08 02:30:00,270.17584,87.928246,-6.8657913,0.710156,0.0
2022-12-08 03:00:00,270.26035,87.6751,-7.418457,0.9552888,0.0
2022-12-08 03:30:00,269.72812,88.449646,-7.570662,1.1997207,0.0
2022-12-08 04:00:00,269.32016,90.735695,-8.084243,0.7334897,0.0
2022-12-08 04:30:00,269.47952,91.04075,-7.700449,2.5562675,0.0
2022-12-08 05:00:00,269.62756,90.62583,-5.054978,1.6452042,0.0
2022-12-08 05:30:00,269.5154,88.97291,-6.1573462,1.5374814,0.0
2022-12-08 06:00:00,268.97302,90.89269,-6.62867,1.7702879,0.0
2022-12-08 06:30:00,268.4162,91.861885,-6.174675,2.8070266,0.0
2022-12-08 07:00:00,268.8501,89.14414,-5.374321,2.354292,0.53
2022-12-08 07:30:00,269.63678,81.81953,-4.1876206,5.039234,0.47
2022-12-08 08:00:00,268.90817,86.46403,-3.7969532,3.203947,0.195
2022-12-08 08:30:00,268.1062,82.394135,-4.762626,3.4112256,0.195
2022-12-08 09:00:00,267.2534,82.25574,-4.041302,3.8240623,0.0
2022-12-08 09:30:00,266.81497,77.40816,-2.7521439,5.7649345,0.0
2022-12-08 10:00:00,266.21017,77.70073,-3.1915152,2.6542523,0.0
2022-12-08 10:30:00,265.8642,77.07355,-3.787267,2.1542299,0.0
2022-12-08 11:00:00,265.4094,82.667625,-4.845741,1.1163014,0.405
2022-12-08 11:30:00,265.0175,89.97086,-6.9141974,0.95211095,0.455
2022-12-08 12:00:00,264.93878,91.73124,-7.024832,1.0264779,0.0
2022-12-08 12:30:00,265.54352,79.32123,-4.838788,3.751033,0.0
2022-12-08 13:00:00,265.54684,72.49833,-4.054916,3.7248354,0.08
2022-12-08 13:30:00,265.44867,70.04122,-3.1646073,3.015412,0.0
2022-12-08 14:00:00,265.4802,68.47516,1.4927273,4.003218,0.0
2022-12-08 14:30:00,265.41946,69.704285,28.488312,5.162738,0.0
2022-12-08 15:00:00,265.33392,71.52822,74.46944,5.9021153,0.0
2022-12-08 15:30:00,265.68964,65.2712,132.04588,4.624203,0.0
2022-12-08 16:00:00,265.79062,64.19581,205.37909,3.8980353,0.0
2022-12-08 16:30:00,265.83475,64.17573,212.66508,4.5360045,0.0
2022-12-08 17:00:00,266.12375,62.33987,266.11404,3.728903,0.0
2022-12-08 17:30:00,266.10635,62.651703,326.52536,4.270246,0.0
2022-12-08 18:00:00,266.14313,60.461407,408.7692,3.8615181,0.0
2022-12-08 18:30:00,266.22925,57.541782,403.30603,4.7723565,0.0
2022-12-08 19:00:00,266.2535,59.230423,275.5974,4.3709197,0.0
2022-12-08 19:30:00,266.5042,58.04987,401.4502,4.0613317,0.0
2022-12-08 20:00:00,266.66068,56.48518,486.51688,3.1569874,0.0
2022-12-08 20:30:00,266.8911,54.11108,471.68225,4.3803573,0.0
2022-12-08 21:00:00,266.39078,59.165497,188.11995,5.397568,0.0
2022-12-08 21:30:00,266.05676,60.29672,50.119724,5.486673,0.0
2022-12-08 22:00:00,266.0392,60.94618,36.59879,5.455929,0.0
2022-12-08 22:30:00,265.82327,62.126324,26.395393,4.4930935,0.0
2022-12-08 23:00:00,265.58163,62.12874,13.523187,2.6795938,0.0
2022-12-08 23:30:00,264.32504,65.634865,-3.2227497,1.0951974,0.0
2022-12-09 00:00:00,260.23508,76.23672,-7.9615436,3.3430073,0.0
2022-12-09 00:30:00,259.1502,79.45223,-5.6575985,3.9779139,0.0
2022-12-09 01:00:00,258.0339,81.04006,-5.327211,3.90922,0.0
2022-12-09 01:30:00,257.11255,81.206215,-4.995028,3.5868933,0.0
2022-12-09 02:00:00,256.7985,80.42022,0.0,3.23334,0.0
2022-12-09 02:30:00,255.27043,82.163506,0.0,3.5289547,0.0
2022-12-09 03:00:00,255.80199,81.24389,0.0,2.8624017,0.0
2022-12-09 03:30:00,256.35992,80.81985,0.0,2.8894699,0.0
2022-12-09 04:00:00,254.18253,81.46754,0.0,3.4252517,0.0
2022-12-09 04:30:00,254.76643,81.413315,0.0,3.16946,0.0
2022-12-09 05:00:00,255.95987,78.5657,0.0,2.5141609,0.0
2022-12-09 05:30:00,255.04742,79.95164,0.0,2.849513,0.0
2022-12-09 06:00:00,255.49535,78.66771,0.0,2.4580598,0.0
2022-12-09 06:30:00,252.5575,81.853676,0.0,3.1431901,0.0
2022-12-09 07:00:00,253.8353,80.56531,0.0,2.7021759,0.0
2022-12-09 07:30:00,253.45483,80.87893,0.0,3.2968292,0.0
2022-12-09 08:00:00,253.71669,81.01552,0.0,2.844988,0.0
2022-12-09 08:30:00,254.91129,78.67961,0.0,2.2954557,0.0
2022-12-09 09:00:00,254.98929,78.53341,0.0,2.3954127,0.0
2022-12-09 09:30:00,253.51895,80.980446,0.0,2.569689,0.0
2022-12-09 10:00:00,253.65424,79.547905,0.0,2.9329956,0.0
2022-12-09 10:30:00,253.71695,80.531265,0.0,2.6980164,0.0
2022-12-09 11:00:00,254.31056,79.97605,0.0,2.804372,0.0
2022-12-09 11:30:00,254.05981,78.07481,0.0,3.0314133,0.0
2022-12-09 12:00:00,254.81622,77.61939,0.0,2.4012647,0.0
2022-12-09 12:30:00,255.46638,77.34971,0.0,1.3274962,0.0
2022-12-09 13:00:00,255.9747,76.64745,0.0,2.8213787,0.0
2022-12-09 13:30:00,253.88123,77.76371,0.0,2.9382439,0.0
2022-12-09 14:00:00,255.67516,75.917274,0.0,1.6790152,0.0
2022-12-09 14:30:00,257.2531,74.44598,0.0,1.1601702,0.0
2022-12-09 15:00:00,258.0033,72.53408,0.0,1.5023328,0.0
2022-12-09 15:30:00,258.95135,71.53723,0.0,2.3155553,0.0
2022-12-09 16:00:00,259.36414,74.999535,0.0,2.072384,0.0
2022-12-09 16:30:00,260.7685,68.99248,0.0,1.089934,0.0
2022-12-09 17:00:00,261.5572,66.87075,198.76819,0.58943534,0.0
2022-12-09 17:30:00,262.10663,66.12643,195.30498,0.7449581,0.0
2022-12-09 18:00:00,262.76874,63.623245,190.98375,0.8736376,0.0
2022-12-09 18:30:00,263.28943,58.203186,200.85759,1.1430813,0.0
2022-12-09 19:00:00,263.45724,66.23556,209.16533,0.86216396,0.0
2022-12-09 19:30:00,263.2634,77.12664,182.4312,0.7401441,0.085
2022-12-09 20:00:00,264.03687,84.40003,200.91954,1.443963,0.0
2022-12-09 20:30:00,265.82623,84.185875,458.59375,1.0974618,0.0
2022-12-09 21:00:00,266.4284,79.71685,445.96985,1.3360442,0.0
2022-12-09 21:30:00,265.4986,83.162285,60.154846,1.1679538,0.0
2022-12-09 22:00:00,265.01086,85.51657,25.548782,1.421156,0.0
2022-12-09 22:30:00,265.62863,80.04889,19.94119,1.5721368,0.0
2022-12-09 23:00:00,265.47467,75.8409,10.270909,1.4351999,0.0
2022-12-09 23:30:00,266.5127,58.742645,-0.6207239,2.0030947,0.0
2022-12-10 00:00:00,266.70514,56.14564,-5.4151855,3.0702686,0.0
2022-12-10 00:30:00,262.13583,85.42172,-9.614007,1.9423188,0.0
2022-12-10 01:00:00,262.14014,87.39176,0.0,1.8005028,0.0
2022-12-10 01:30:00,262.77496,82.29011,0.0,2.809268,0.0
2022-12-10 02:00:00,262.77676,79.67486,0.0,1.6314459,0.0
2022-12-10 02:30:00,262.8759,76.273865,0.0,1.9241747,0.0
2022-12-10 03:00:00,262.42316,76.669685,0.0,2.2782564,0.0
2022-12-10 03:30:00,262.9653,72.764946,0.0,1.9573089,0.0
2022-12-10 04:00:00,261.48727,76.07561,0.0,1.2444214,0.0
2022-12-10 04:30:00,261.35773,79.5276,0.0,1.2305992,0.0
2022-12-10 05:00:00,260.47314,79.548,0.0,2.4429276,0.0
2022-12-10 05:30:00,260.25952,78.38954,0.0,3.0303366,0.0
2022-12-10 06:00:00,258.78763,80.04276,0.0,2.3002307,0.0
2022-12-10 06:30:00,259.61365,77.94637,0.0,2.679118,0.0
2022-12-10 07:00:00,259.34653,75.60355,0.0,2.5766807,0.0
2022-12-10 07:30:00,258.3314,77.62267,0.0,1.8701197,0.0
2022-12-10 08:00:00,258.6745,77.83872,0.0,1.9668626,0.0
2022-12-10 08:30:00,256.06763,80.22033,0.0,3.3231497,0.0
2022-12-10 09:00:00,256.7196,79.315384,0.0,2.753091,0.0
2022-12-10 09:30:00,256.8173,79.13658,0.0,1.9991561,0.0
2022-12-10 10:00:00,256.7563,77.9426,0.0,2.4167519,0.0
2022-12-10 10:30:00,256.2686,79.904335,0.0,2.1050808,0.0
2022-12-10 11:00:00,255.6636,80.9179,0.0,2.619096,0.0
2022-12-10 11:30:00,256.6926,77.7442,0.0,2.6513677,0.0
2022-12-10 12:00:00,255.41841,79.27887,0.0,2.4067767,0.0
2022-12-10 12:30:00,256.5147,77.320656,0.0,2.08789,0.0
2022-12-10 13:00:00,255.94681,78.430336,0.0,2.441116,0.0
2022-12-10 13:30:00,256.89114,76.0445,0.0,2.6250002,0.0
2022-12-10 14:00:00,256.49402,75.91973,0.0,2.33721,0.0
2022-12-10 14:30:00,256.56088,76.554565,0.0,2.1867611,0.0
2022-12-10 15:00:00,256.9481,76.332405,0.0,2.1538618,0.0
2022-12-10 15:30:00,258.4351,73.92776,0.0,1.476069,0.0
2022-12-10 16:00:00,260.33676,67.97007,0.0,0.9057446,0.0
2022-12-10 16:30:00,260.88913,67.5931,393.25607,0.97813123,0.0
2022-12-10 17:00:00,262.78445,61.652157,447.12598,0.93805236,0.0
2022-12-10 17:30:00,263.50348,59.188152,491.6066,0.54131114,0.0
2022-12-10 18:00:00,265.2889,53.706104,522.0442,1.1592532,0.0
2022-12-10 18:30:00,265.14767,56.200222,539.8228,0.8546596,0.0
2022-12-10 19:00:00,265.75848,53.692997,539.9663,0.8080501,0.0
2022-12-10 19:30:00,265.83646,53.152557,518.0556,0.5397881,0.0
2022-12-10 20:00:00,266.77014,47.996815,492.14456,0.8504176,0.0
2022-12-10 20:30:00,267.2479,55.152676,446.1965,0.59733653,0.0
2022-12-10 21:00:00,267.55493,57.331345,383.5812,0.4280391,0.0
2022-12-10 21:30:00,267.1613,51.96396,44.22382,0.5171269,0.0
2022-12-10 22:00:00,266.9694,48.28291,20.681623,1.2416577,0.0
2022-12-10 22:30:00,265.37784,58.99524,33.049282,2.5958564,0.0
2022-12-10 23:00:00,264.44644,66.765144,22.95633,2.6505482,0.0
2022-12-10 23:30:00,264.21436,67.05659,4.4664083,2.6372507,0.0
2022-12-11 00:00:00,263.9262,68.092766,-5.9926205,2.2546103,0.0
2022-12-11 00:30:00,262.87967,75.16462,-5.3675256,2.8669682,0.0
2022-12-11 01:00:00,262.8897,71.22586,-5.37495,2.3801715,0.0
2022-12-11 01:30:00,262.77155,72.12458,-5.3221097,2.1579459,0.0
2022-12-11 02:00:00,263.342,70.209755,-4.4749217,2.3599358,0.0
2022-12-11 02:30:00,262.79398,72.064476,-5.421364,2.4917538,0.0
2022-12-11 03:00:00,262.97873,70.83767,-5.380909,1.8889049,0.0
2022-12-11 03:30:00,262.58514,73.44147,-5.1454377,2.6441488,0.0
2022-12-11 04:00:00,262.46915,74.733925,-5.6745625,2.2617767,0.0
2022-12-11 04:30:00,262.61526,71.13799,-6.90229,1.854263,0.0
2022-12-11 05:00:00,262.45142,69.88471,-5.879394,2.0803492,0.0
2022-12-11 05:30:00,259.80765,78.23708,-5.716986,3.700428,0.0
2022-12-11 06:00:00,261.01224,75.77206,-3.7786815,3.5179965,0.0
2022-12-11 06:30:00,262.5871,67.676,-4.898154,1.7541326,0.0
2022-12-11 07:00:00,261.8369,70.74636,-6.099838,2.1228545,0.0
2022-12-11 07:30:00,261.47986,70.01847,-5.7787547,2.527912,0.0
2022-12-11 08:00:00,260.70148,72.42528,-5.6478004,2.8902023,0.0
2022-12-11 08:30:00,261.62012,70.77428,-5.300264,2.352937,0.0
2022-12-11 09:00:00,261.29684,71.554665,-4.8678784,2.458296,0.0
2022-12-11 09:30:00,262.0593,68.779655,-5.715141,1.8626528,0.0
2022-12-11 10:00:00,262.34113,68.81272,-6.6774917,1.4357339,0.0
2022-12-11 10:30:00,261.5015,69.70805,-6.44243,2.4490385,0.0
2022-12-11 11:00:00,259.79944,76.04297,-6.0322056,2.9443228,0.0
2022-12-11 11:30:00,260.82678,73.72346,-5.9624076,1.6236606,0.0
2022-12-11 12:00:00,261.69794,69.880745,-5.7042537,1.7569728,0.0
2022-12-11 12:30:00,260.25186,72.471794,-7.1092987,1.7765809,0.0
2022-12-11 13:00:00,260.53702,72.997505,-4.929882,2.1294835,0.0
2022-12-11 13:30:00,260.77823,73.83312,-5.4968743,1.6669531,0.0
2022-12-11 14:00:00,260.66748,75.807976,-0.7044781,1.7251009,0.0
2022-12-11 14:30:00,261.46222,71.64416,39.11404,2.3228736,0.0
2022-12-11 15:00:00,260.64117,74.227135,152.34909,1.6973413,0.0
2022-12-11 15:30:00,262.6993,68.53412,225.39717,1.7126354,0.0
2022-12-11 16:00:00,264.00162,64.29563,315.51334,1.2949085,0.0
2022-12-11 16:30:00,264.89737,60.04939,389.4238,0.94954413,0.0
2022-12-11 17:00:00,265.60925,59.532207,449.1876,1.2862884,0.0
2022-12-11 17:30:00,268.1468,50.732388,494.80722,1.498293,0.0
2022-12-11 18:00:00,268.51462,49.68144,526.323,1.0155928,0.0
2022-12-11 18:30:00,268.06653,53.071873,542.6438,1.2737933,0.0
2022-12-11 19:00:00,269.5212,52.435986,545.0958,0.81805724,0.0
2022-12-11 19:30:00,270.40073,46.845486,528.08563,0.8022515,0.0
2022-12-11 20:00:00,271.0739,44.240376,496.73624,0.7537928,0.0
2022-12-11 20:30:00,271.03415,45.07449,454.14957,1.4950646,0.0
2022-12-11 21:00:00,271.9222,39.255943,410.8627,1.457078,0.0
2022-12-11 21:30:00,271.54108,38.667545,105.81013,1.7843838,0.0
2022-12-11 22:00:00,271.91504,34.79567,91.486244,1.2844266,0.0
2022-12-11 22:30:00,271.00378,37.30762,63.98387,1.6253057,0.0
2022-12-11 23:00:00,269.8092,44.16684,18.142796,1.9051391,0.0
2022-12-11 23:30:00,268.72806,51.791626,-4.854254,2.2677412,0.0
2022-12-12 00:00:00,266.84113,60.58752,-7.212318,2.6379583,0.0
